mean_acc,mean_macro_f1,method,n_real,seeds,std_acc,std_macro_f1
0.3003891050583657,0.2883745469119584,noise_aug,10,10,0.06024639830004616,0.06365273252467135
0.3116731517509727,0.3036242498194546,noise_aug,25,10,0.044796866983109834,0.04684501761505265
0.3653696498054474,0.3743638868388087,noise_aug,50,10,0.050114220666279,0.046671406079310813
0.3303501945525292,0.32190927894155563,real_only,10,10,0.0738149605028508,0.075903843832866
0.30350194552529175,0.2948430193168418,real_only,25,10,0.05258919567500207,0.05148884875009635
0.3634241245136186,0.37844219327951323,real_only,50,10,0.05561163038489905,0.038680019808178596
0.2175097276264591,0.20967216580528375,s_b_carrier_mix,10,10,0.05498035963348842,0.05312948688768635
0.26147859922178984,0.253117555017386,s_b_carrier_mix,25,10,0.038335570847027066,0.048431035462572276
0.3891050583657587,0.38559951407543314,s_b_carrier_mix,50,10,0.0371861768789402,0.04260213612604274
